Source,Target,weight
international journal of geographical information science,investigacion bibliotecologica,0.0032524840168246124
international journal of geographical information science,journal of academic librarianship,0.0020928449641098596
international journal of geographical information science,journal of computer-mediated communication,0.00499563304257957
international journal of geographical information science,journal of documentation,0.007023170128453799
international journal of geographical information science,journal of global information management,0.0017339225121062803
international journal of geographical information science,journal of health communication,0.0028697646343097127
international journal of geographical information science,journal of information science,0.02067123796374568
international journal of geographical information science,journal of information technology,0.008051741191807404
international journal of geographical information science,journal of informetrics,0.008696297585767827
international journal of geographical information science,journal of knowledge management,0.0005517614464015201
international journal of geographical information science,journal of librarianship and information science,0.002310868944734556
international journal of geographical information science,journal of management information systems,0.004929556226231174
international journal of geographical information science,journal of strategic information systems,0.005567933932907028
international journal of geographical information science,journal of the american medical informatics association,0.008048782290655
international journal of geographical information science,journal of the association for information systems,0.005860275419293232
international journal of geographical information science,journal of the medical library association,0.0007069019860015089
international journal of geographical information science,knowledge management research & practice,0.002400725344695622
international journal of geographical information science,knowledge organization,0.012214641318246056
international journal of geographical information science,law library journal,0.0008956593911282468
international journal of geographical information science,learned publishing,0.0016651583001263451
international journal of geographical information science,library & information science research,0.0062542632933379055
international journal of geographical information science,library and information science,0.0010725656971134864
international journal of geographical information science,library quarterly,0.0016803062509524063
international journal of geographical information science,library trends,0.007984060881380579
international journal of geographical information science,malaysian journal of library & information science,0.0009399334840128415
international journal of geographical information science,mis quarterly,0.006057500069073595
international journal of geographical information science,online information review,0.0064665535540625076
international journal of geographical information science,portal-libraries and the academy,0.0005397390573597757
international journal of geographical information science,profesional de la informacion,0.006584168126746405
international journal of geographical information science,qualitative health research,0.004610899360382678
international journal of geographical information science,research evaluation,0.003850437657595456
international journal of geographical information science,revista espanola de documentacion cientifica,0.0008434629995890169
international journal of geographical information science,scientometrics,0.007030156118080678
international journal of geographical information science,serials review,0.0009148640732697121
international journal of geographical information science,social science computer review,0.01154199218356918
international journal of geographical information science,telecommunications policy,0.003423502120917582
international journal of geographical information science,transinformacao,0.0011428063940510207
international journal of information management,journal of academic librarianship,0.005814545869675145
international journal of information management,journal of computer-mediated communication,0.03664875344202825
international journal of information management,journal of documentation,0.022381934596299398
international journal of information management,journal of global information management,0.12071718690850204
international journal of information management,journal of health communication,0.029547221700989734
international journal of information management,journal of information science,0.08458225129735611
international journal of information management,journal of information technology,0.139747531651817
international journal of information management,journal of informetrics,0.0022108014521466306
international journal of information management,journal of knowledge management,0.09657631813965871
international journal of information management,journal of librarianship and information science,0.019260844030578005
international journal of information management,journal of management information systems,0.13085793761101636
international journal of information management,journal of scholarly publishing,0.03019238768725441
international journal of information management,journal of strategic information systems,0.1477014177429434
international journal of information management,journal of the american medical informatics association,0.015968423791212383
international journal of information management,journal of the association for information systems,0.12877256258746564
international journal of information management,journal of the medical library association,0.00901122070364154
international journal of information management,knowledge management research & practice,0.11976446315998264
international journal of information management,knowledge organization,0.017966068452016246
international journal of information management,law library journal,0.0026347851748481643
international journal of information management,learned publishing,0.0032656271244820827
international journal of information management,library & information science research,0.024531111369804556
international journal of information management,library and information science,0.0021034634563074713
international journal of information management,library quarterly,0.009886003637246907
international journal of information management,library resources & technical services,0.0017410924909871397
international journal of information management,library trends,0.011125385685172424
international journal of information management,malaysian journal of library & information science,0.009216758191603714
international journal of information management,mis quarterly,0.17417697412476385
international journal of information management,mis quarterly executive,0.03183331507260691
international journal of information management,online information review,0.12775828893369937
international journal of information management,portal-libraries and the academy,0.0021170197520833144
international journal of information management,profesional de la informacion,0.008070343081353739
international journal of information management,qualitative health research,0.03857264181558792
international journal of information management,research evaluation,0.006712258010313512
international journal of information management,revista espanola de documentacion cientifica,0.003308316872631171
international journal of information management,scientist,0.0021940272989507984
international journal of information management,scientometrics,0.008529368745896496
international journal of information management,social science computer review,0.0282944891353301
international journal of information management,telecommunications policy,0.03845293853194035
international journal of information management,transinformacao,0.004482432160547626
investigacion bibliotecologica,journal of academic librarianship,0.0027976543109337303
investigacion bibliotecologica,journal of computer-mediated communication,0.005194013247763205
investigacion bibliotecologica,journal of documentation,0.014082554505880519
investigacion bibliotecologica,journal of information science,0.00716403593006372
investigacion bibliotecologica,journal of information technology,0.0010763333568458357
investigacion bibliotecologica,journal of informetrics,0.029708225538057763
investigacion bibliotecologica,journal of knowledge management,0.004425471974094723
investigacion bibliotecologica,journal of librarianship and information science,0.013900960937138317
investigacion bibliotecologica,journal of the american medical informatics association,0.0007506542927030492
investigacion bibliotecologica,journal of the association for information systems,0.0032047551113180773
investigacion bibliotecologica,journal of the medical library association,0.0014174490388392596
investigacion bibliotecologica,knowledge management research & practice,0.004813829780849698
investigacion bibliotecologica,knowledge organization,0.024492266168675357
investigacion bibliotecologica,learned publishing,0.003338902816470889
investigacion bibliotecologica,library & information science research,0.0052803267567298725
investigacion bibliotecologica,library and information science,0.021506619680967013
investigacion bibliotecologica,library quarterly,0.0101078304808851
investigacion bibliotecologica,library resources & technical services,0.007120639803988953
investigacion bibliotecologica,library trends,0.005055565498524228
investigacion bibliotecologica,malaysian journal of library & information science,0.0037694272752658384
investigacion bibliotecologica,mis quarterly,0.0035724220616261807
investigacion bibliotecologica,portal-libraries and the academy,0.006493567339421699
investigacion bibliotecologica,profesional de la informacion,0.013202286834136661
investigacion bibliotecologica,qualitative health research,0.0017335451897813646
investigacion bibliotecologica,research evaluation,0.01201002397460536
investigacion bibliotecologica,revista espanola de documentacion cientifica,0.04059060548950431
investigacion bibliotecologica,scientometrics,0.038705815699014705
investigacion bibliotecologica,serials review,0.0073377821933121885
investigacion bibliotecologica,social science computer review,0.0033062142076805256
investigacion bibliotecologica,transinformacao,0.022915055508466516
journal of academic librarianship,journal of computer-mediated communication,0.00931025359830394
journal of academic librarianship,journal of documentation,0.05275126762122757
journal of academic librarianship,journal of global information management,0.0026846091720380523
journal of academic librarianship,journal of health communication,0.009256705058746179
journal of academic librarianship,journal of information science,0.03062207067952153
journal of academic librarianship,journal of information technology,0.0017314449770743775
journal of academic librarianship,journal of informetrics,0.008726901250907578
journal of academic librarianship,journal of knowledge management,0.0024916643251813053
journal of academic librarianship,journal of librarianship and information science,0.037269663154743636
journal of academic librarianship,journal of management information systems,0.006360305303254101
journal of academic librarianship,journal of scholarly publishing,0.007448825448005209
journal of academic librarianship,journal of strategic information systems,0.0056715513681364835
journal of academic librarianship,journal of the american medical informatics association,0.0028980982808422024
journal of academic librarianship,journal of the association for information systems,0.004467955481411853
journal of academic librarianship,journal of the medical library association,0.018241449104572625
journal of academic librarianship,knowledge management research & practice,0.008905339170955038
journal of academic librarianship,knowledge organization,0.010745322018549632
journal of academic librarianship,law library journal,0.0150229898758147
journal of academic librarianship,learned publishing,0.01826184240295413
journal of academic librarianship,library & information science research,0.0450192818657321
journal of academic librarianship,library and information science,0.020757990106104
journal of academic librarianship,library quarterly,0.02601595827751272
journal of academic librarianship,library resources & technical services,0.024054714537914985
journal of academic librarianship,library trends,0.030904038275371793
journal of academic librarianship,malaysian journal of library & information science,0.019403820218173534
journal of academic librarianship,mis quarterly,0.008505236085986946
journal of academic librarianship,online information review,0.018231872055252514
journal of academic librarianship,portal-libraries and the academy,0.11977948224804268
journal of academic librarianship,profesional de la informacion,0.010618937469265495
journal of academic librarianship,qualitative health research,0.011526501012090868
journal of academic librarianship,research evaluation,0.0033119896842015396
journal of academic librarianship,restaurator-international journal for the preservation of library and archival material,0.0009956347503820827
journal of academic librarianship,revista espanola de documentacion cientifica,0.008706150319719358
journal of academic librarianship,scientometrics,0.013529002228930569
journal of academic librarianship,serials review,0.03895297672807942
journal of academic librarianship,social science computer review,0.004786690993036171
journal of academic librarianship,telecommunications policy,0.0008031155782527038
journal of academic librarianship,transinformacao,0.0029489865761131656
journal of academic librarianship,zeitschrift fur bibliothekswesen und bibliographie,0.003487603546851643
journal of computer-mediated communication,journal of documentation,0.02815335147344288
journal of computer-mediated communication,journal of global information management,0.05102808114367643
journal of computer-mediated communication,journal of health communication,0.05319361318177269
journal of computer-mediated communication,journal of information science,0.03353465116011071
journal of computer-mediated communication,journal of information technology,0.04004387918333727
journal of computer-mediated communication,journal of informetrics,0.00925829502073255
journal of computer-mediated communication,journal of knowledge management,0.013405740278463993
journal of computer-mediated communication,journal of librarianship and information science,0.012652501570096078
journal of computer-mediated communication,journal of management information systems,0.04494379300252143
journal of computer-mediated communication,journal of scholarly publishing,0.005268263543022634
journal of computer-mediated communication,journal of strategic information systems,0.026474361842737562
journal of computer-mediated communication,journal of the american medical informatics association,0.01101720099726076
journal of computer-mediated communication,journal of the association for information systems,0.043936300482761495
journal of computer-mediated communication,journal of the medical library association,0.007257074098820901
journal of computer-mediated communication,knowledge management research & practice,0.012939102001053868
journal of computer-mediated communication,knowledge organization,0.009119696302754414
journal of computer-mediated communication,law library journal,0.004903926671541798
journal of computer-mediated communication,learned publishing,0.001709455824086162
journal of computer-mediated communication,library & information science research,0.03739742880385169
journal of computer-mediated communication,library and information science,0.001468131630493482
journal of computer-mediated communication,library quarterly,0.02731260686931865
journal of computer-mediated communication,library resources & technical services,0.0024304229768936517
journal of computer-mediated communication,library trends,0.027896715277521474
journal of computer-mediated communication,malaysian journal of library & information science,0.0006432920995669239
journal of computer-mediated communication,mis quarterly,0.0518220438445927
journal of computer-mediated communication,mis quarterly executive,0.0008229020187214371
journal of computer-mediated communication,online information review,0.04540461318814482
journal of computer-mediated communication,portal-libraries and the academy,0.004802178457654015
journal of computer-mediated communication,profesional de la informacion,0.02478418819638674
journal of computer-mediated communication,qualitative health research,0.047532843985295246
journal of computer-mediated communication,research evaluation,0.013469036040938177
journal of computer-mediated communication,revista espanola de documentacion cientifica,0.0011545350668776071
journal of computer-mediated communication,scientist,0.004594024487704247
journal of computer-mediated communication,scientometrics,0.016554653396371726
journal of computer-mediated communication,serials review,0.0012522691031272605
journal of computer-mediated communication,social science computer review,0.0936638326667409
journal of computer-mediated communication,telecommunications policy,0.02257848917432939
journal of computer-mediated communication,transinformacao,0.003128554678099084
journal of documentation,journal of global information management,0.008365511829609628
journal of documentation,journal of health communication,0.01397864486243249
journal of documentation,journal of information science,0.09920989258821336
journal of documentation,journal of information technology,0.00921360872342949
journal of documentation,journal of informetrics,0.025102062324761407
journal of documentation,journal of knowledge management,0.018685456167136138
journal of documentation,journal of librarianship and information science,0.05949737325330098
journal of documentation,journal of management information systems,0.014864512628641255
journal of documentation,journal of scholarly publishing,0.015176611565421773
journal of documentation,journal of strategic information systems,0.01604175846202811
journal of documentation,journal of the american medical informatics association,0.012156799490873461
journal of documentation,journal of the association for information systems,0.019277443459153814
journal of documentation,journal of the medical library association,0.01606884919575327
journal of documentation,knowledge management research & practice,0.023109474588758293
journal of documentation,knowledge organization,0.06490648215602834
journal of documentation,law library journal,0.009972030973530315
journal of documentation,learned publishing,0.020084377128477136
journal of documentation,library & information science research,0.07543606072447223
journal of documentation,library and information science,0.03283956017369938
journal of documentation,library quarterly,0.09626865268983667
journal of documentation,library resources & technical services,0.021416259034834736
journal of documentation,library trends,0.04990449870913154
journal of documentation,malaysian journal of library & information science,0.023546175358705634
journal of documentation,mis quarterly,0.014215837510986082
journal of documentation,mis quarterly executive,0.004462276847920767
journal of documentation,online information review,0.04733127534410221
journal of documentation,portal-libraries and the academy,0.026541117499504566
journal of documentation,profesional de la informacion,0.032580603814948275
journal of documentation,qualitative health research,0.06778024167968313
journal of documentation,research evaluation,0.014289912721852056
journal of documentation,revista espanola de documentacion cientifica,0.021129503347527848
journal of documentation,scientometrics,0.045437483293081705
journal of documentation,serials review,0.011883492534303817
journal of documentation,social science computer review,0.012621069934615422
journal of documentation,telecommunications policy,0.004620163955032626
journal of documentation,transinformacao,0.02226647375602476
journal of global information management,journal of health communication,0.020553408223235252
journal of global information management,journal of information science,0.0337180697385008
journal of global information management,journal of information technology,0.0753974536877625
journal of global information management,journal of knowledge management,0.05379091798692109
journal of global information management,journal of librarianship and information science,0.006669631606402602
journal of global information management,journal of management information systems,0.09598043975912961
journal of global information management,journal of scholarly publishing,0.025919684777924754
journal of global information management,journal of strategic information systems,0.08608351005651205
journal of global information management,journal of the american medical informatics association,0.006963117679096541
journal of global information management,journal of the association for information systems,0.100458499985853
journal of global information management,journal of the medical library association,0.0031737393632287297
journal of global information management,knowledge management research & practice,0.03733947753372912
journal of global information management,knowledge organization,0.0007122001320616304
journal of global information management,law library journal,0.0011489123454816452
journal of global information management,library & information science research,0.010978421972529141
journal of global information management,library and information science,0.0013758399487125623
journal of global information management,library quarterly,0.007005123821457831
journal of global information management,library trends,0.007007411208889064
journal of global information management,malaysian journal of library & information science,0.0012057051982155799
journal of global information management,mis quarterly,0.12706715740460212
journal of global information management,mis quarterly executive,0.03547389525230779
journal of global information management,online information review,0.07803453436947055
journal of global information management,portal-libraries and the academy,0.002077060339505155
journal of global information management,profesional de la informacion,0.0035191168095797484
journal of global information management,qualitative health research,0.017928807793205048
journal of global information management,research evaluation,0.005487968360564492
journal of global information management,scientometrics,0.003362634394811392
journal of global information management,social science computer review,0.030668656429688218
journal of global information management,telecommunications policy,0.03393445307543019
journal of global information management,transinformacao,0.0014659416153350838
journal of health communication,journal of information science,0.015125357030338881
journal of health communication,journal of information technology,0.015907162562301843
journal of health communication,journal of informetrics,0.001424590347819381
journal of health communication,journal of knowledge management,0.0036606817941947324
journal of health communication,journal of librarianship and information science,0.010732082045512655
journal of health communication,journal of management information systems,0.019155975332379106
journal of health communication,journal of scholarly publishing,0.009362858463342115
journal of health communication,journal of strategic information systems,0.011924705677121053
journal of health communication,journal of the american medical informatics association,0.020035328137546816
journal of health communication,journal of the association for information systems,0.02073611454252756
journal of health communication,journal of the medical library association,0.03157911424445838
journal of health communication,knowledge management research & practice,0.0037164636599465546
journal of health communication,knowledge organization,0.0009822847413263841
journal of health communication,learned publishing,0.0007365036361854277
journal of health communication,library & information science research,0.023294956878614884
journal of health communication,library and information science,0.0009487969232857957
journal of health communication,library quarterly,0.0074320361231580865
journal of health communication,library resources & technical services,0.0015706887549209025
journal of health communication,library trends,0.013010310093424498
journal of health communication,malaysian journal of library & information science,0.004988818867458086
journal of health communication,mis quarterly,0.03230857000128749
journal of health communication,online information review,0.022457651815784442
journal of health communication,portal-libraries and the academy,0.0004774558410531994
journal of health communication,profesional de la informacion,0.007765850275795771
journal of health communication,qualitative health research,0.052387400776398245
journal of health communication,research evaluation,0.0026492014934775296
journal of health communication,scientometrics,0.003478373888166464
journal of health communication,serials review,0.0008092932864430121
journal of health communication,social science computer review,0.022608086103173844
journal of health communication,telecommunications policy,0.015417547943396294
journal of information science,journal of information technology,0.04003053902401507
journal of information science,journal of informetrics,0.04013380708978125
journal of information science,journal of knowledge management,0.04974168833213249
journal of information science,journal of librarianship and information science,0.029994651017697615
journal of information science,journal of management information systems,0.05201875212143634
journal of information science,journal of scholarly publishing,0.023615957335960905
journal of information science,journal of strategic information systems,0.048964298610192
journal of information science,journal of the american medical informatics association,0.01590266950091587
journal of information science,journal of the association for information systems,0.043501802124808066
journal of information science,journal of the medical library association,0.01601534292997104
journal of information science,knowledge management research & practice,0.06883741654221334
journal of information science,knowledge organization,0.050838832775381405
journal of information science,law library journal,0.004227452019935252
journal of information science,learned publishing,0.014932926611729043
journal of information science,library & information science research,0.05344619664429293
journal of information science,library and information science,0.01822477634207616
journal of information science,library quarterly,0.022999703863626708
journal of information science,library resources & technical services,0.008380628187277365
journal of information science,library trends,0.02856067941253767
journal of information science,malaysian journal of library & information science,0.02395668288944442
journal of information science,mis quarterly,0.07013202269303548
journal of information science,mis quarterly executive,0.0090801456951711
journal of information science,online information review,0.08297379952159536
journal of information science,portal-libraries and the academy,0.0163042048591211
journal of information science,profesional de la informacion,0.03625630194152552
journal of information science,qualitative health research,0.023939447973894513
journal of information science,research evaluation,0.016962219388499896
journal of information science,revista espanola de documentacion cientifica,0.02866383767762812
journal of information science,scientist,0.002112159706669931
journal of information science,scientometrics,0.06085216327915294
journal of information science,serials review,0.010363432383745855
journal of information science,social science computer review,0.019456223559112144
journal of information science,telecommunications policy,0.010576603309625374
journal of information science,transinformacao,0.02157587693169914
journal of information science,zeitschrift fur bibliothekswesen und bibliographie,0.0051033195961581665
journal of information technology,journal of informetrics,0.005435912200282853
journal of information technology,journal of knowledge management,0.03314054220654784
journal of information technology,journal of librarianship and information science,0.0120444646988266
journal of information technology,journal of management information systems,0.0963062063076131
journal of information technology,journal of scholarly publishing,0.01623933397233327
journal of information technology,journal of strategic information systems,0.11550049958146812
journal of information technology,journal of the american medical informatics association,0.012822234022022497
journal of information technology,journal of the association for information systems,0.1089545687302581
journal of information technology,journal of the medical library association,0.004561686569573974
journal of information technology,knowledge management research & practice,0.06852250162762727
journal of information technology,knowledge organization,0.01047284128921293
journal of information technology,law library journal,0.001778384903458631
journal of information technology,learned publishing,0.0016531353392516986
journal of information technology,library & information science research,0.019607701790433123
journal of information technology,library and information science,0.0053241071957930465
journal of information technology,library quarterly,0.014179478295868702
journal of information technology,library trends,0.00834359313513021
journal of information technology,malaysian journal of library & information science,0.0018662937437836412
journal of information technology,mis quarterly,0.13725529749075152
journal of information technology,mis quarterly executive,0.02148633880765198
journal of information technology,online information review,0.0696674024671135
journal of information technology,portal-libraries and the academy,0.0021433678939189
journal of information technology,profesional de la informacion,0.007081347416936901
journal of information technology,qualitative health research,0.04048321396489627
journal of information technology,research evaluation,0.011043171533415427
journal of information technology,restaurator-international journal for the preservation of library and archival material,0.0015321905767742255
journal of information technology,scientometrics,0.007807460160604826
journal of information technology,social science computer review,0.03151130237712997
journal of information technology,telecommunications policy,0.05777931730230323
journal of informetrics,journal of knowledge management,0.022679078616986058
journal of informetrics,journal of librarianship and information science,0.0013765762757207863
journal of informetrics,journal of management information systems,0.004824280921482643
journal of informetrics,journal of scholarly publishing,0.014902691831507926
journal of informetrics,journal of strategic information systems,0.0010474099306307715
journal of informetrics,journal of the american medical informatics association,0.004014109265172015
journal of informetrics,journal of the association for information systems,0.01332906226977932
journal of informetrics,journal of the medical library association,0.021054947867269958
journal of informetrics,knowledge management research & practice,0.017518766751834496
journal of informetrics,knowledge organization,0.012568012343878035
journal of informetrics,law library journal,0.002134164244602446
journal of informetrics,learned publishing,0.039677151168549384
journal of informetrics,library & information science research,0.018824296584428656
journal of informetrics,library and information science,0.016612011209128395
journal of informetrics,library quarterly,0.003503333255643543
journal of informetrics,library resources & technical services,0.0010577078663608764
journal of informetrics,library trends,0.03604605121261948
journal of informetrics,malaysian journal of library & information science,0.04031387843144547
journal of informetrics,mis quarterly,0.008278164985266062
journal of informetrics,online information review,0.0787540970508541
journal of informetrics,portal-libraries and the academy,0.0025721648408814067
journal of informetrics,profesional de la informacion,0.05294922950969944
journal of informetrics,qualitative health research,0.0027466960788501294
journal of informetrics,research evaluation,0.13405354250168566
journal of informetrics,revista espanola de documentacion cientifica,0.07536717891303246
journal of informetrics,scientometrics,0.2964137952907017
journal of informetrics,serials review,0.011989586859143446
journal of informetrics,social science computer review,0.00589330544153424
journal of informetrics,telecommunications policy,0.005932706432543863
journal of informetrics,transinformacao,0.012253781470727452
journal of knowledge management,journal of librarianship and information science,0.002358201999877827
journal of knowledge management,journal of management information systems,0.02371534306323446
journal of knowledge management,journal of scholarly publishing,0.004909554665617435
journal of knowledge management,journal of strategic information systems,0.07296859531716886
journal of knowledge management,journal of the american medical informatics association,0.0007640598929559854
journal of knowledge management,journal of the association for information systems,0.05056080475679576
journal of knowledge management,journal of the medical library association,0.0018034532863760607
journal of knowledge management,knowledge management research & practice,0.3527854430500053
journal of knowledge management,knowledge organization,0.002266332966150406
journal of knowledge management,learned publishing,0.0033985307928591072
journal of knowledge management,library & information science research,0.009069680965736064
journal of knowledge management,library and information science,0.0010945348405397852
journal of knowledge management,library quarterly,0.0038581281441649514
journal of knowledge management,library resources & technical services,0.0027179265505277196
journal of knowledge management,library trends,0.0008576417646985688
journal of knowledge management,malaysian journal of library & information science,0.007673487591935514
journal of knowledge management,mis quarterly,0.03563495946992326
journal of knowledge management,mis quarterly executive,0.038036838448457046
journal of knowledge management,online information review,0.07747722617288874
journal of knowledge management,portal-libraries and the academy,0.0011015888437794566
journal of knowledge management,profesional de la informacion,0.03415507065872478
journal of knowledge management,qualitative health research,0.014998282302014106
journal of knowledge management,research evaluation,0.012661095123827536
journal of knowledge management,revista espanola de documentacion cientifica,0.004303697397002859
journal of knowledge management,scientometrics,0.028818209281779177
journal of knowledge management,serials review,0.0018672060932895778
journal of knowledge management,social science computer review,0.015564320159117257
journal of knowledge management,telecommunications policy,0.01715052279330929
journal of knowledge management,transinformacao,0.006997285579690499
journal of librarianship and information science,journal of management information systems,0.010158117067285225
journal of librarianship and information science,journal of scholarly publishing,0.014393423531620103
journal of librarianship and information science,journal of strategic information systems,0.008767346368121876
journal of librarianship and information science,journal of the american medical informatics association,0.004400014080067584
journal of librarianship and information science,journal of the association for information systems,0.0119540287901664
journal of librarianship and information science,journal of the medical library association,0.01510632618478808
journal of librarianship and information science,knowledge management research & practice,0.007054152297762944
journal of librarianship and information science,knowledge organization,0.02372945094325231
journal of librarianship and information science,law library journal,0.0019140026737487624
journal of librarianship and information science,learned publishing,0.01957121879839954
journal of librarianship and information science,library & information science research,0.05557114009866728
journal of librarianship and information science,library and information science,0.016044330497359007
journal of librarianship and information science,library quarterly,0.027828500252378294
journal of librarianship and information science,library resources & technical services,0.01138312961270851
journal of librarianship and information science,library trends,0.019755706981180846
journal of librarianship and information science,malaysian journal of library & information science,0.012051692101036455
journal of librarianship and information science,mis quarterly,0.011421822891816435
journal of librarianship and information science,mis quarterly executive,0.0025694293892382235
journal of librarianship and information science,online information review,0.016889730139373775
journal of librarianship and information science,portal-libraries and the academy,0.017301141636195824
journal of librarianship and information science,profesional de la informacion,0.002345034939961818
journal of librarianship and information science,qualitative health research,0.050498580355239193
journal of librarianship and information science,research evaluation,0.003657019147501835
journal of librarianship and information science,revista espanola de documentacion cientifica,0.005407380704358751
journal of librarianship and information science,scientometrics,0.007384321757038607
journal of librarianship and information science,serials review,0.015640340957284154
journal of librarianship and information science,social science computer review,0.007928023160009326
journal of librarianship and information science,telecommunications policy,0.0026603425680975863
journal of librarianship and information science,transinformacao,0.007326449704397633
journal of management information systems,journal of scholarly publishing,0.0068927609724229915
journal of management information systems,journal of strategic information systems,0.1547730892714307
journal of management information systems,journal of the american medical informatics association,0.014627735385718852
journal of management information systems,journal of the association for information systems,0.12646111286536546
journal of management information systems,journal of the medical library association,0.0036828439162001642
journal of management information systems,knowledge management research & practice,0.0224742110669469
journal of management information systems,knowledge organization,0.00976238489527033
journal of management information systems,law library journal,0.0005832798968111059
journal of management information systems,learned publishing,0.003795401241614102
journal of management information systems,library & information science research,0.013505082243471092
journal of management information systems,library and information science,0.0013969730353576063
journal of management information systems,library quarterly,0.009574820049650547
journal of management information systems,library resources & technical services,0.0005781558159898708
journal of management information systems,library trends,0.006567734757659532
journal of management information systems,malaysian journal of library & information science,0.0006121124961060248
journal of management information systems,mis quarterly,0.2238107089157015
journal of management information systems,mis quarterly executive,0.014094304847282729
journal of management information systems,online information review,0.08204062931914835
journal of management information systems,portal-libraries and the academy,0.002460458309934238
journal of management information systems,profesional de la informacion,0.006074390558986614
journal of management information systems,qualitative health research,0.021300786851069297
journal of management information systems,research evaluation,0.005572264292644089
journal of management information systems,revista espanola de documentacion cientifica,0.002197152248890218
journal of management information systems,scientist,0.0014571191937192965
journal of management information systems,scientometrics,0.008535712278367184
journal of management information systems,serials review,0.0005957865540613061
journal of management information systems,social science computer review,0.02120723067450113
journal of management information systems,telecommunications policy,0.0421575511434753
journal of management information systems,transinformacao,0.00372114668924242
journal of management information systems,zeitschrift fur bibliothekswesen und bibliographie,0.0017603178660599093
journal of scholarly publishing,journal of strategic information systems,0.007301116065362819
journal of scholarly publishing,journal of the american medical informatics association,0.003331060105298616
journal of scholarly publishing,journal of the association for information systems,0.021805895297272268
journal of scholarly publishing,journal of the medical library association,0.010063983893452042
journal of scholarly publishing,knowledge management research & practice,0.021361572820619498
journal of scholarly publishing,knowledge organization,0.00592829808118321
journal of scholarly publishing,law library journal,0.0031878187729106546
journal of scholarly publishing,learned publishing,0.014816522166769442
journal of scholarly publishing,library & information science research,0.010544252777834702
journal of scholarly publishing,library and information science,0.011452383902762424
journal of scholarly publishing,library quarterly,0.010465915684182096
journal of scholarly publishing,library trends,0.01495619018018462
journal of scholarly publishing,malaysian journal of library & information science,0.010036195573796255
journal of scholarly publishing,mis quarterly,0.024730326929639494
journal of scholarly publishing,online information review,0.024720534249051615
journal of scholarly publishing,portal-libraries and the academy,0.005763095826050109
journal of scholarly publishing,profesional de la informacion,0.013669997840363695
journal of scholarly publishing,qualitative health research,0.012821133240130487
journal of scholarly publishing,research evaluation,0.012181711604892271
journal of scholarly publishing,revista espanola de documentacion cientifica,0.006004084166322101
journal of scholarly publishing,scientometrics,0.021628872168096735
journal of scholarly publishing,serials review,0.029305546357094946
journal of scholarly publishing,social science computer review,0.008802879051381999
journal of scholarly publishing,telecommunications policy,0.013292598956005472
journal of scholarly publishing,transinformacao,0.008134922076056334
journal of strategic information systems,journal of the american medical informatics association,0.008724790033706634
journal of strategic information systems,journal of the association for information systems,0.08171590330314035
journal of strategic information systems,journal of the medical library association,0.003831369255343272
journal of strategic information systems,knowledge management research & practice,0.10799791669027166
journal of strategic information systems,knowledge organization,0.013842377137859085
journal of strategic information systems,learned publishing,0.0036100259683639513
journal of strategic information systems,library & information science research,0.016413650999430967
journal of strategic information systems,library and information science,0.0011626492265216708
journal of strategic information systems,library quarterly,0.019125048532311652
journal of strategic information systems,library trends,0.010021153709958576
journal of strategic information systems,malaysian journal of library & information science,0.002037754780169369
journal of strategic information systems,mis quarterly,0.13383587700911587
journal of strategic information systems,mis quarterly executive,0.029977103743353346
journal of strategic information systems,online information review,0.038163768522332026
journal of strategic information systems,portal-libraries and the academy,0.0023402844198791533
journal of strategic information systems,profesional de la informacion,0.002379054883833493
journal of strategic information systems,qualitative health research,0.05107498189609628
journal of strategic information systems,research evaluation,0.0051013494651844845
journal of strategic information systems,revista espanola de documentacion cientifica,0.0009143044633172317
journal of strategic information systems,scientometrics,0.006716470402375312
journal of strategic information systems,social science computer review,0.016532908888865615
journal of strategic information systems,telecommunications policy,0.0357609119364022
journal of strategic information systems,transinformacao,0.0012387893568507936
journal of the american medical informatics association,journal of the association for information systems,0.015308036710803224
journal of the american medical informatics association,journal of the medical library association,0.07268281039085475
journal of the american medical informatics association,knowledge management research & practice,0.004363327802123949
journal of the american medical informatics association,knowledge organization,0.005766275031319934
journal of the american medical informatics association,law library journal,0.0006201388507420966
journal of the american medical informatics association,library & information science research,0.007749033396021464
journal of the american medical informatics association,library and information science,0.002227877021136868
journal of the american medical informatics association,library quarterly,0.0034902437165799183
journal of the american medical informatics association,library resources & technical services,0.0012293819322009966
journal of the american medical informatics association,library trends,0.009601304317076865
journal of the american medical informatics association,malaysian journal of library & information science,0.0013015869119967197
journal of the american medical informatics association,mis quarterly,0.02541135288617255
journal of the american medical informatics association,mis quarterly executive,0.0033299911444414497
journal of the american medical informatics association,online information review,0.014924427481400092
journal of the american medical informatics association,portal-libraries and the academy,0.002615940986417359
journal of the american medical informatics association,profesional de la informacion,0.005698453139186439
journal of the american medical informatics association,qualitative health research,0.022347540828475804
journal of the american medical informatics association,research evaluation,0.0017773169931093696
journal of the american medical informatics association,revista espanola de documentacion cientifica,0.0005839989848704869
journal of the american medical informatics association,scientist,0.0077459914796272275
journal of the american medical informatics association,scientometrics,0.005115059659782326
journal of the american medical informatics association,serials review,0.0019003075073037775
journal of the american medical informatics association,social science computer review,0.01455589710072237
journal of the american medical informatics association,telecommunications policy,0.008188560628040308
journal of the american medical informatics association,transinformacao,0.006330072800864927
